node_idx,x,y,elevation,flow_accumulation,mean_depth,max_depth
3427,802963.4,350050.75,299.9989,1.0,0.183093,0.52108765
3623,801954.56,349533.53,335.76093,1.0,0.18309028,0.5202942
738,802301.56,349782.44,318.4821,1.0,0.18304454,0.6291504
1741,803326.56,349407.44,323.0344,1.0,0.18286252,0.6416626
1781,802526.56,349382.44,312.25574,1.0,0.18280582,0.4588623
2761,802476.56,348832.44,330.7345,1.0,0.18276216,0.6253662
2561,802151.56,349032.44,335.22122,1.0,0.18274209,0.5036926
556,802751.56,349882.44,300.91647,1.0,0.18269248,0.633667
1259,803326.56,349582.44,316.78537,1.0,0.18254942,0.48687744
761,803451.56,349782.44,312.67838,1.0,0.18251207,0.6783447
752,802751.56,349782.44,309.43204,11.0,0.18222074,0.6866455
694,802376.56,349807.44,308.87103,1.0,0.1821732,0.6734619
3528,803092.0,350045.94,303.49164,1.0,0.18216954,0.6140747
3620,802004.4,349500.9,334.04382,1.0,0.18214701,0.5414429
73,802901.56,350282.44,317.30353,1.0,0.18205565,0.6486511
1928,803001.56,349332.44,321.10342,1.0,0.18196838,0.7230835
136,803101.56,350232.44,321.05814,1.0,0.18189992,0.5858154
2600,802576.56,349007.44,326.63483,1.0,0.18189743,0.5922241
940,803726.56,349707.44,332.1345,6.0,0.18182316,0.65948486
590,803601.56,349882.44,322.695,6.0,0.18173519,0.51278687
1018,802151.56,349657.44,329.85904,1.0,0.18165562,0.45324707
3438,803177.3,350064.16,309.03006,1.0,0.18156971,0.6012573
632,803451.56,349857.44,307.3379,4.0,0.1814688,0.46588135
1165,802501.56,349607.44,303.53674,2.0,0.18142775,0.66119385
1233,802576.56,349582.44,315.13303,1.0,0.18124446,0.4967041
759,802926.56,349782.44,316.74957,3.0,0.18119794,0.61724854
583,803426.56,349882.44,307.00888,1.0,0.18100542,0.6113281
3123,802625.8,349254.5,322.2311,1.0,0.18060727,0.6810608
1869,803176.56,349357.44,319.33957,1.0,0.1806009,0.4720459
673,803326.56,349832.44,304.79117,3.0,0.18057539,0.60861206
3677,802297.56,349332.7,317.64752,1.0,0.18057114,0.47937012
1057,803301.56,349657.44,310.72397,1.0,0.18043023,0.6314392
3250,802379.3,348997.75,319.55707,8.0,0.18020965,0.48950195
527,803226.56,349907.44,304.8946,2.0,0.1802056,0.59246826
1745,803426.56,349407.44,324.9982,2.0,0.18013349,0.54226685
2524,801951.56,349057.44,355.21658,1.0,0.1800653,0.6101074
188,802801.56,350182.44,305.9155,1.0,0.17998324,0.5550232
1638,802401.56,349432.44,308.4075,1.0,0.17976123,0.5428467
2672,801976.56,348907.44,350.03302,1.0,0.17973849,0.6063843
3697,801965.5,349550.28,335.75372,1.0,0.17967105,0.50146484
3433,803079.25,350065.44,302.59085,1.0,0.17962772,0.5342102
530,803301.56,349907.44,305.96756,1.0,0.17961656,0.6329651
2544,802576.56,349057.44,322.88867,2.0,0.17921497,0.65579224
1553,801826.56,349457.44,339.2828,2.0,0.17916046,0.48608398
1450,802951.56,349507.44,310.0179,1.0,0.17914881,0.5593567
1913,802501.56,349332.44,313.63974,1.0,0.17912744,0.63183594
3519,803271.56,350038.62,316.0965,1.0,0.1790989,0.5961914
89,803301.56,350282.44,322.79532,1.0,0.17908505,0.565979
21,803226.56,350357.44,326.28183,3.0,0.17907085,0.6491394
1832,801951.56,349357.44,347.58414,1.0,0.17905977,0.60165405
1552,801801.56,349457.44,339.22992,1.0,0.17904711,0.5378418
459,802501.56,349932.44,298.63815,1.0,0.1789414,1.0654602
2484,802151.56,349082.44,342.66278,1.0,0.1788763,0.7371826
3597,802387.0,349251.6,315.4253,1.0,0.178778,0.57192993
2388,802601.56,349132.44,322.40494,1.0,0.17862968,0.5564575
2269,802301.56,349182.44,323.58997,1.0,0.17857109,0.58221436
1822,801701.56,349357.44,355.56287,1.0,0.17841971,0.5682678
460,802526.56,349932.44,298.9266,1.0,0.17835972,1.018219
1848,802526.56,349357.44,313.61127,1.0,0.17816147,0.60061646
176,803326.56,350207.44,321.5829,1.0,0.17791104,0.57580566
764,803526.56,349782.44,314.83917,1.0,0.1777687,0.45181274
3619,802020.94,349490.03,333.40512,1.0,0.17775838,0.5187988
2054,802951.56,349282.44,323.31183,3.0,0.17756681,0.6289673
373,802726.56,350007.44,298.6338,2.0,0.17726123,0.5331421
1102,802601.56,349632.44,317.03406,4.0,0.17725304,0.45281982
3622,801971.1,349522.66,335.1981,1.0,0.17691357,0.35717773
1524,803101.56,349482.44,312.77847,1.0,0.1768609,0.607605
1408,803626.56,349532.44,330.33334,4.0,0.1768571,0.53982544
2637,802176.56,348957.44,332.75687,1.0,0.17685431,0.5949402
2154,802151.56,349232.44,339.69016,1.0,0.17657396,0.5814514
414,802401.56,349957.44,306.87732,1.0,0.17641567,0.69854736
1910,802426.56,349332.44,311.13504,1.0,0.17641526,0.7640991
827,802151.56,349732.44,331.8646,1.0,0.17622007,0.6031494
1558,801951.56,349457.44,346.5718,1.0,0.17611192,0.7687988
231,803026.56,350157.44,312.43918,3.0,0.17609943,0.6237488
3432,803059.6,350063.75,302.08606,1.0,0.17591166,0.49624634
952,802226.56,349682.44,324.5052,1.0,0.17581065,0.5500488
399,803176.56,349982.44,307.09814,2.0,0.17575988,0.44943237
1431,802376.56,349507.44,307.35654,1.0,0.17564407,0.4876709
1010,801951.56,349657.44,338.24628,1.0,0.17561704,0.34326172
1273,803676.56,349582.44,330.16153,1.0,0.17556301,0.5527344
2954,802456.7,349624.0,301.60745,1.0,0.17552808,0.6077881
798,802826.56,349757.44,319.47324,2.0,0.17540431,0.5701599
2573,802576.56,349032.44,324.82462,1.0,0.17535828,0.61032104
3536,802932.94,350020.47,299.50305,1.0,0.17533486,0.48049927
2781,802426.56,348807.44,329.42328,4.0,0.17514353,0.6140747
1363,802401.56,349532.44,305.23065,1.0,0.1751323,0.7848511
1897,801926.56,349332.44,346.93427,2.0,0.17507832,0.5794678
1486,801851.56,349482.44,339.283,1.0,0.17502198,0.4581604
2336,802676.56,349157.44,324.7815,1.0,0.17489374,0.35925293
1260,803351.56,349582.44,325.1927,1.0,0.17483637,0.5864563
487,803351.56,349932.44,312.85187,1.0,0.17482468,0.6067505
549,802451.56,349882.44,300.58835,1.0,0.17473169,0.5957031
2162,802351.56,349232.44,317.37524,1.0,0.1746446,0.55096436
138,803151.56,350232.44,315.3455,1.0,0.17458445,0.5255432
3651,802230.25,349406.7,321.1931,2.0,0.17429648,0.62664795
570,803101.56,349882.44,299.54578,1.0,0.17424333,0.67440796
177,803351.56,350207.44,324.1527,1.0,0.17421356,0.5635681
2589,802176.56,349007.44,334.1957,1.0,0.17413479,0.60183716
1812,803426.56,349382.44,325.88522,1.0,0.17404896,0.53097534
1224,802276.56,349582.44,313.8753,2.0,0.17389983,0.6500244
3403,802675.0,349841.16,300.94467,1.0,0.17359903,0.5175476
2913,802276.56,348607.44,344.67264,1.0,0.17359155,0.42181396
809,803451.56,349757.44,316.34866,1.0,0.17352536,0.5069885
372,802701.56,350007.44,298.24615,8.0,0.17345826,0.6535034
520,803051.56,349907.44,299.89493,1.0,0.17330155,0.49053955
163,803001.56,350207.44,319.3792,3.0,0.17315762,0.6045227
2320,802151.56,349157.44,344.76794,1.0,0.17311206,0.5880127
1868,803151.56,349357.44,318.32007,1.0,0.17309359,0.729187
2663,802401.56,348932.44,320.69025,1.0,0.17300774,0.47470093
664,803101.56,349832.44,302.46002,1.0,0.17295574,0.57141113
634,803501.56,349857.44,308.41586,1.0,0.17258485,0.49273682
1986,802851.56,349307.44,323.2316,1.0,0.17249458,0.4909668
123,802776.56,350232.44,307.14175,1.0,0.17242756,0.6236572
1594,803126.56,349457.44,309.55322,1.0,0.17228924,0.81396484
1005,803726.56,349682.44,333.03757,1.0,0.17218217,0.63272095
3625,801921.3,349555.3,337.0323,1.0,0.17198959,0.4579773
1367,802501.56,349532.44,306.96893,3.0,0.17196323,0.64453125
1397,803351.56,349532.44,325.86642,1.0,0.1718446,0.5138855
2854,802301.56,348707.44,342.8604,1.0,0.17173949,0.61724854
2996,803371.56,349775.53,313.7339,1.0,0.17157272,0.5171814
88,803276.56,350282.44,320.61053,1.0,0.17140278,0.56954956
868,803501.56,349732.44,319.1028,1.0,0.17133269,0.56411743
3642,802080.8,349504.6,331.0909,1.0,0.17131752,0.66677856
1243,802926.56,349582.44,309.74515,1.0,0.1712954,0.5003662
3380,803073.25,350024.88,302.57632,1.0,0.17102113,0.5494385
430,802976.56,349957.44,300.3631,1.0,0.17099835,0.5132141
1423,802176.56,349507.44,325.8089,1.0,0.17099698,0.61105347
3428,802981.7,350055.4,300.39252,1.0,0.17087466,0.4668579
709,802851.56,349807.44,315.7652,1.0,0.17083232,0.6029663
3676,802314.2,349321.8,317.19818,1.0,0.17068759,0.4136963
1660,803026.56,349432.44,317.1619,1.0,0.17053027,0.63323975
294,802826.56,350107.44,303.97623,1.0,0.17042843,0.5487976
2570,802501.56,349032.44,314.4693,1.0,0.170347,1.9904785
782,802276.56,349757.44,320.23083,1.0,0.17015952,0.6125488
2099,802226.56,349257.44,327.94638,1.0,0.1701213,0.5694275
2116,802951.56,349257.44,323.83807,4.0,0.16982397,0.44454956
3607,802220.2,349359.47,320.65845,1.0,0.1694811,0.546051
684,803601.56,349832.44,322.5468,1.0,0.16941679,0.68588257
2103,802326.56,349257.44,317.8944,1.0,0.16940303,0.49682617
100,802926.56,350257.44,318.80884,1.0,0.16934894,0.5028076
2504,802776.56,349082.44,328.35776,2.0,0.16926463,0.55877686
1272,803651.56,349582.44,329.0074,2.0,0.16923882,0.5352783
2021,801801.56,349282.44,353.27667,1.0,0.1692208,0.5600586
1220,802176.56,349582.44,322.8606,1.0,0.16920602,0.71469116
3389,802900.75,349989.7,298.78125,1.0,0.16908403,0.69744873
2777,802326.56,348807.44,325.01846,1.0,0.1690424,0.56381226
2058,803051.56,349282.44,324.61368,1.0,0.16900077,0.48330688
1806,803276.56,349382.44,322.58008,1.0,0.16890237,0.56314087
2738,802476.56,348857.44,327.5429,1.0,0.16879094,0.5821533
1232,802551.56,349582.44,308.02167,1.0,0.16871996,0.457489
132,803001.56,350232.44,321.7089,1.0,0.16866213,0.58026123
1695,801901.56,349407.44,341.44125,1.0,0.16861947,0.5241394
924,803326.56,349707.44,316.34473,1.0,0.16857558,0.58010864
1742,803351.56,349407.44,323.85107,2.0,0.16856332,0.6348572
2090,802001.56,349257.44,353.06824,1.0,0.16854244,0.57928467
1763,801876.56,349382.44,342.3079,1.0,0.16851994,0.5380554
3667,802465.0,349227.22,315.21594,1.0,0.16843858,0.60528564
3443,803276.56,350058.34,316.73257,1.0,0.16835836,0.56689453
1872,803251.56,349357.44,322.50565,1.0,0.16817386,0.5302429
2218,802376.56,349207.44,316.91232,3.0,0.1679767,0.43606567
2623,802551.56,348982.44,323.58176,1.0,0.16793855,0.513916
1453,803026.56,349507.44,310.1158,1.0,0.16793744,0.5760803
1449,802926.56,349507.44,311.0312,1.0,0.167881,0.5791931
3001,803254.44,349783.56,309.98932,2.0,0.16777591,0.5692444
429,802951.56,349957.44,299.70657,1.0,0.16774786,0.50115967
1829,801876.56,349357.44,343.51254,1.0,0.16751957,0.5560303
264,802976.56,350132.44,314.5918,1.0,0.16743986,0.6226196
574,803201.56,349882.44,302.6841,1.0,0.16725354,0.5777893
3275,802900.44,350052.34,300.45584,1.0,0.16702487,0.48132324
1058,803326.56,349657.44,315.9513,1.0,0.16697633,0.6092529
2584,802051.56,349007.44,353.0363,1.0,0.16695398,0.5526428
3379,803092.4,350025.94,303.57092,1.0,0.16686755,0.7029724
3297,803337.3,350074.84,320.14188,1.0,0.1668012,0.5335083
1759,801776.56,349382.44,341.3746,1.0,0.16674618,0.48480225
610,802851.56,349857.44,304.15225,1.0,0.16660805,0.67129517
1281,801876.56,349557.44,338.16266,1.0,0.16659081,0.54000854
717,803401.56,349807.44,309.61478,1.0,0.16642559,0.6914978
476,803076.56,349932.44,300.87332,1.0,0.1663699,0.37820435
3538,802894.9,350008.8,298.78125,1.0,0.16635148,0.6649475
2443,802601.56,349107.44,322.09482,1.0,0.16619104,0.5597229
1664,803126.56,349432.44,309.9985,1.0,0.16596983,0.4499817
1845,802451.56,349357.44,309.97653,1.0,0.1659369,0.60528564
3537,802913.9,350014.62,299.06683,1.0,0.1658674,0.5222473
1937,803226.56,349332.44,323.3638,1.0,0.16582163,0.53292847
679,803476.56,349832.44,307.99103,1.0,0.16560954,0.39950562
2091,802026.56,349257.44,352.0999,1.0,0.16560346,0.54422
2666,802476.56,348932.44,322.3059,4.0,0.16557792,0.6148071
1843,802401.56,349357.44,310.84113,1.0,0.16551092,0.4895935
2272,802376.56,349182.44,317.8264,1.0,0.16544645,0.518219
3552,802660.1,349854.6,300.94467,1.0,0.1652706,0.48342896
2624,802576.56,348982.44,325.94308,1.0,0.16512498,0.5599365
380,802476.56,349982.44,298.51422,1.0,0.16491404,0.6274414
3431,803039.8,350061.9,301.61246,1.0,0.16426167,0.5276489
1778,802451.56,349382.44,309.46085,2.0,0.16421632,0.93878174
836,802376.56,349732.44,305.06882,1.0,0.16421312,0.50927734
989,803326.56,349682.44,316.34473,1.0,0.1640698,0.5180359
84,803176.56,350282.44,317.3633,2.0,0.16406634,0.5184326
1289,802251.56,349557.44,315.6868,1.0,0.16399765,0.59207153
2324,802251.56,349157.44,329.30917,3.0,0.16388457,0.54525757
1762,801851.56,349382.44,341.33707,1.0,0.16386159,0.493042
91,803351.56,350282.44,327.11887,2.0,0.1638241,0.5690918
1934,803151.56,349332.44,320.0577,1.0,0.16380326,0.5883484
1640,802451.56,349432.44,307.68524,1.0,0.16378371,0.7051697
1234,802601.56,349582.44,318.47562,9.0,0.16375509,0.5536499
1455,803076.56,349507.44,309.51453,1.0,0.1637529,0.5723877
3251,802363.5,348985.66,319.75,1.0,0.16348588,0.5010071
1971,802151.56,349307.44,333.57944,1.0,0.16340439,0.5098877
2707,802301.56,348882.44,321.7076,1.0,0.1633209,0.4505005
2687,802426.56,348907.44,321.0807,1.0,0.16328731,0.5720215
2215,802301.56,349207.44,320.4338,1.0,0.16316284,0.45910645
1523,803076.56,349482.44,315.4787,1.0,0.16305116,0.5876465
1456,803101.56,349507.44,309.5124,1.0,0.16297765,0.56903076
2603,802651.56,349007.44,333.50842,1.0,0.16295086,0.5679016
3699,801932.3,349572.03,337.01578,2.0,0.16293265,0.40151978
86,803226.56,350282.44,317.75848,2.0,0.162836,0.56365967
64,803301.56,350307.44,324.70193,1.0,0.16281454,0.4230957
1514,802851.56,349482.44,318.70477,1.0,0.16269685,0.37582397
3165,802483.7,349144.47,316.42044,1.0,0.16269301,0.38845825
2877,802051.56,348657.44,348.6444,1.0,0.16261445,0.4822693
2834,802251.56,348732.44,343.2528,2.0,0.16242306,0.4704895
1103,802626.56,349632.44,316.47452,1.0,0.16221,0.6332092
276,803276.56,350132.44,318.059,1.0,0.16216046,0.4805603
1485,801826.56,349482.44,339.2964,1.0,0.16204698,0.45025635
379,802451.56,349982.44,301.49503,1.0,0.16185331,0.48532104
541,803576.56,349907.44,323.7577,7.0,0.16157556,0.559906
337,803476.56,350082.44,325.22342,1.0,0.16156822,0.5562744
274,803226.56,350132.44,316.02286,1.0,0.16138266,0.6029663
287,803551.56,350132.44,327.7274,1.0,0.16123195,0.29077148
261,802901.56,350132.44,304.99417,1.0,0.1612038,0.6443176
1813,803451.56,349382.44,327.02966,1.0,0.16120276,0.4970398
1849,802551.56,349357.44,315.7236,2.0,0.16119747,0.5545349
1874,803301.56,349357.44,324.6987,1.0,0.16118887,0.53793335
872,803601.56,349732.44,321.65125,2.0,0.16113447,0.5076904
3298,803357.2,350073.7,321.06647,1.0,0.16103752,0.5349426
3518,803291.44,350037.47,317.2961,1.0,0.1610329,0.56326294
1241,802876.56,349582.44,318.03052,1.0,0.16083016,0.645874
2490,802301.56,349082.44,325.8313,2.0,0.16072346,0.5036011
3252,802347.7,348973.53,320.1584,1.0,0.16059689,0.42486572
1280,801851.56,349557.44,338.93463,4.0,0.16048524,0.53118896
394,803051.56,349982.44,302.37997,1.0,0.16045952,0.45611572
2051,802876.56,349282.44,323.11984,2.0,0.16038103,0.5562744
715,803351.56,349807.44,308.70667,1.0,0.16036023,0.66467285
434,803076.56,349957.44,302.16135,1.0,0.16035111,0.5187683
3615,802087.4,349446.5,329.45554,1.0,0.16014269,0.45947266
2972,803347.4,349750.03,315.60266,1.0,0.15999477,0.5984497
258,802826.56,350132.44,304.80347,1.0,0.15997663,0.5052185
2625,802601.56,348982.44,330.80826,1.0,0.15970209,0.5567322
3402,802688.3,349854.25,299.97888,1.0,0.15966614,0.49664307
139,803176.56,350232.44,315.37286,1.0,0.15963686,0.5192261
3567,802108.4,349510.47,330.07925,2.0,0.15955813,0.6864319
1591,803051.56,349457.44,316.43707,1.0,0.1594296,0.58569336
2754,802301.56,348832.44,325.05463,1.0,0.15941948,0.5132446
2159,802276.56,349232.44,323.10706,1.0,0.1593361,0.5406189
1634,802301.56,349432.44,318.31024,1.0,0.15921786,0.4225464
378,802426.56,349982.44,305.88443,1.0,0.15915725,0.4433899
1230,802501.56,349582.44,303.8754,2.0,0.15908918,0.47561646
237,803176.56,350157.44,313.98663,1.0,0.15886164,0.56832886
164,803026.56,350207.44,318.07156,1.0,0.15877935,0.4420166
511,802826.56,349907.44,298.7534,1.0,0.15877394,0.7041626
1300,802526.56,349557.44,306.30795,1.0,0.15869622,0.44241333
1866,803101.56,349357.44,318.5332,3.0,0.1586702,0.5123596
871,803576.56,349732.44,320.54004,1.0,0.15866984,0.51660156
2219,802401.56,349207.44,316.38202,5.0,0.15858822,0.5319824
2432,802226.56,349107.44,332.75137,1.0,0.15851377,0.49090576
2539,802326.56,349057.44,324.09235,1.0,0.15816285,0.6937866
692,802326.56,349807.44,316.94037,1.0,0.1580966,0.49746704
874,803651.56,349732.44,323.57132,2.0,0.15805407,0.5678711
1743,803376.56,349407.44,324.10004,1.0,0.15805407,0.48995972
2357,803201.56,349157.44,329.02884,2.0,0.15794393,0.5216675
2760,802451.56,348832.44,328.48297,1.0,0.1579017,0.5562744
928,803426.56,349707.44,326.38818,1.0,0.15784031,0.49194336
316,803376.56,350107.44,324.13892,3.0,0.1578129,0.44348145
2615,802201.56,348982.44,333.51102,1.0,0.15781145,0.43807983
1776,802401.56,349382.44,310.08868,1.0,0.15776765,0.58551025
2427,802101.56,349107.44,345.68942,1.0,0.15771405,0.5473633
1292,802326.56,349557.44,309.3637,2.0,0.15769793,0.6459961
521,803076.56,349907.44,300.52066,1.0,0.1576928,0.46298218
488,803376.56,349932.44,313.00537,1.0,0.15768671,0.55810547
343,802676.56,350057.44,296.0315,7.0,0.15767758,0.76086426
1158,802251.56,349607.44,316.36438,1.0,0.15726125,0.5805054
265,803001.56,350132.44,315.27042,1.0,0.15723526,0.5784302
1811,803401.56,349382.44,325.35782,1.0,0.15720081,0.51260376
2038,802226.56,349282.44,326.75726,1.0,0.15715997,0.5694885
2591,802226.56,349007.44,331.8842,1.0,0.15707462,0.45306396
1744,803401.56,349407.44,324.1063,1.0,0.15706149,0.51068115
3568,802125.0,349499.56,328.9304,1.0,0.15692501,0.70062256
3440,803217.0,350061.84,312.2702,1.0,0.15681115,0.5128784
2545,802601.56,349057.44,324.132,1.0,0.15680496,0.4413452
2326,802301.56,349157.44,324.48254,1.0,0.15659907,0.5816345
146,803351.56,350232.44,324.16962,2.0,0.15651989,0.54504395
2691,802526.56,348907.44,324.1412,1.0,0.15642409,0.51467896
633,803476.56,349857.44,307.70114,1.0,0.15641291,0.40237427
1958,801826.56,349307.44,350.2833,1.0,0.15640269,0.46871948
573,803176.56,349882.44,301.42654,1.0,0.15638265,0.46347046
735,802226.56,349782.44,323.92422,4.0,0.15632246,0.6030884
241,803276.56,350157.44,318.48477,1.0,0.1562384,0.44430542
2530,802101.56,349057.44,348.8167,1.0,0.15619087,0.5015564
1484,801801.56,349482.44,339.16748,1.0,0.15612261,0.57559204
1285,802151.56,349557.44,328.99112,1.0,0.1559049,0.5449219
83,803151.56,350282.44,317.38177,1.0,0.15576477,0.5347595
1887,801676.56,349332.44,357.25168,1.0,0.1556826,0.48669434
112,803226.56,350257.44,317.00803,1.0,0.15565209,0.51174927
3148,802270.4,348907.44,322.31152,3.0,0.15543748,0.4512024
2669,802551.56,348932.44,324.51138,1.0,0.1554132,0.5177002
1836,802051.56,349357.44,348.40155,2.0,0.15540226,0.538208
929,803451.56,349707.44,326.39148,2.0,0.15535998,0.48760986
3462,803626.56,349961.03,325.21573,1.0,0.15528151,0.4178772
3084,802661.6,349643.25,311.44928,1.0,0.15524691,0.51034546
601,802501.56,349857.44,299.47107,1.0,0.15518197,1.0047913
1327,803301.56,349557.44,310.95294,1.0,0.15505703,0.48864746
3459,803579.8,349994.22,324.07898,3.0,0.1549125,0.3949585
496,803726.56,349932.44,329.65582,1.0,0.15476106,0.44348145
2175,802926.56,349232.44,324.37158,1.0,0.15474652,0.50305176
3548,802720.06,349908.6,298.7833,1.0,0.1547074,0.658905
3517,803311.25,350036.3,318.23907,1.0,0.15469308,0.5965576
2590,802201.56,349007.44,332.95673,1.0,0.15462933,0.4949646
141,803226.56,350232.44,316.47333,1.0,0.15453562,0.49819946
2083,801826.56,349257.44,357.58426,2.0,0.15453342,0.505249
278,803326.56,350132.44,321.1906,1.0,0.15440883,0.5952759
1790,802876.56,349382.44,320.05237,1.0,0.15439796,0.50717163
336,803451.56,350082.44,324.61133,1.0,0.15430509,0.53305054
27,802926.56,350332.44,322.1863,1.0,0.15427054,0.5307617
3003,803204.6,349796.25,307.81845,1.0,0.15422288,0.53848267
1068,803576.56,349657.44,325.80707,1.0,0.15412751,0.5198364
2563,802201.56,349032.44,332.45996,1.0,0.15412338,0.4819641
1847,802501.56,349357.44,311.5755,1.0,0.15391071,0.5283203
1596,803176.56,349457.44,310.46457,1.0,0.15386781,0.54641724
421,802576.56,349957.44,298.20825,1.0,0.15383676,1.0337219
108,803126.56,350257.44,322.4004,1.0,0.15381135,0.5518799
2752,802251.56,348832.44,328.80478,1.0,0.15369053,0.4317932
117,803351.56,350257.44,326.26816,5.0,0.15368609,0.5366211
3346,803688.3,349847.06,327.18753,1.0,0.15361641,0.5470581
3616,802070.75,349457.38,330.50372,1.0,0.15357961,0.5924988
3088,802611.1,349703.3,306.62585,1.0,0.1534598,0.53704834
3547,802735.06,349921.7,298.7842,1.0,0.1534262,0.65560913
1035,802751.56,349657.44,316.22638,1.0,0.15338995,0.535614
203,803176.56,350182.44,313.9615,1.0,0.15334398,0.55059814
2216,802326.56,349207.44,319.21402,1.0,0.15323287,0.45135498
3564,802058.56,349543.1,333.18082,1.0,0.1531545,0.6102295
1697,801951.56,349407.44,345.90988,2.0,0.15303,0.49508667
1071,803651.56,349657.44,327.20215,1.0,0.1530158,0.45077515
2529,802076.56,349057.44,352.67786,1.0,0.15297647,0.5701294
3000,803276.75,349776.47,309.81262,1.0,0.15293248,0.5990906
